epoch,train_loss,train_acc,val_acc,lr
1,2.2555211385091147,39.583333333333336,38.541666666666664,1e-05
2,2.246734619140625,39.583333333333336,41.666666666666664,0.001999496542383185
3,2.08070437113444,46.875,46.875,0.0019979866764718844
4,1.852317174275716,50.0,53.125,0.0019954719225730847
5,1.6238794326782227,55.208333333333336,58.333333333333336,0.0019919548128307955
6,1.4709270000457764,59.375,59.375,0.0019874388886763944
7,1.3334919611612956,61.458333333333336,60.416666666666664,0.0019819286972627068
8,1.2741390466690063,61.458333333333336,64.58333333333333,0.001975429786885407
9,1.1901311079661052,64.58333333333333,62.5,0.0019679487013963565
10,1.125427484512329,65.625,64.58333333333333,0.0019594929736144974
11,1.0603176752726238,68.75,62.5,0.0019500711177409453
12,0.9934572180112203,67.70833333333333,63.541666666666664,0.0019396926207859084
13,0.9228528738021851,69.79166666666667,62.5,0.0019283679330160727
14,0.8652336001396179,70.83333333333333,63.541666666666664,0.0019161084574320696
15,0.8237091302871704,69.79166666666667,62.5,0.0019029265382866215
16,0.7972910602887472,72.91666666666667,60.416666666666664,0.0018888354486549235
17,0.7585960030555725,76.04166666666667,60.416666666666664,0.001873849377069785
18,0.724774161974589,78.125,61.458333333333336,0.0018579834132349772
19,0.6925435860951742,78.125,64.58333333333333,0.0018412535328311812
20,0.6507408221562704,80.20833333333333,62.5,0.0018236765814298329
21,0.6099349657694498,81.25,63.541666666666664,0.0018052702575310586
22,0.6172596315542856,79.16666666666667,62.5,0.0017860530947427875
23,0.5518064498901367,82.29166666666667,60.416666666666664,0.001766044443118978
24,0.5247999827067057,86.45833333333333,64.58333333333333,0.0017452644496757548
25,0.5181036392847697,84.375,62.5,0.00172373403810507
26,0.4839674433072408,86.45833333333333,63.541666666666664,0.0017014748877063213
27,0.44981735944747925,89.58333333333333,64.58333333333333,0.0016785094115571322
28,0.4317828218142192,90.625,64.58333333333333,0.0016548607339452852
29,0.40491412083307904,89.58333333333333,63.541666666666664,0.0016305526670845226
30,0.3883536656697591,92.70833333333333,62.5,0.0016056096871376667
31,0.3681690990924835,94.79166666666667,64.58333333333333,0.0015800569095711983
32,0.35152027010917664,93.75,64.58333333333333,0.0015539200638661104
33,0.3369996249675751,96.875,62.5,0.0015272254676105025
34,0.3077501952648163,95.83333333333333,63.541666666666664,0.0015
35,0.3032020976146062,94.79166666666667,69.79166666666667,0.0014722710747726829
36,0.2891097068786621,94.79166666666667,68.75,0.0014440666126057742
37,0.2715526521205902,95.83333333333333,66.66666666666667,0.0014154150130018866
38,0.2616587628920873,94.79166666666667,64.58333333333333,0.0013863451256931286
39,0.24307231605052948,96.875,63.541666666666664,0.0013568862215918719
40,0.2346059779326121,96.875,64.58333333333333,0.0013270679633174218
41,0.22974759340286255,95.83333333333333,63.541666666666664,0.001296920375328275
42,0.22072258094946542,97.91666666666667,65.625,0.0012664738136900348
43,0.21358425418535867,96.875,65.625,0.0012357589355094275
44,0.20176485677560171,97.91666666666667,62.5,0.0012048066680651907
45,0.19543914993604025,97.91666666666667,63.541666666666664,0.0011736481776669307
46,0.18833498656749725,97.91666666666667,66.66666666666667,0.0011423148382732854
47,0.18498004972934723,98.95833333333333,63.541666666666664,0.0011108381999010112
48,0.17319070299466452,100.0,64.58333333333333,0.0010792499568567885
49,0.17055407414833704,98.95833333333333,63.541666666666664,0.0010475819158237425
50,0.1653953641653061,100.0,66.66666666666667,0.001015865963834808
51,0.15550963083902994,100.0,67.70833333333333,0.000984134036165192
52,0.15388101836045584,98.95833333333333,62.5,0.0009524180841762578
53,0.14977329969406128,98.95833333333333,64.58333333333333,0.0009207500431432115
54,0.14176954825719199,100.0,66.66666666666667,0.0008891618000989891
55,0.1401072939236959,100.0,65.625,0.000857685161726715
56,0.13732984165350595,100.0,63.541666666666664,0.0008263518223330697
57,0.13501151154438654,98.95833333333333,64.58333333333333,0.0007951933319348094
58,0.12674683084090552,100.0,66.66666666666667,0.0007642410644905726
59,0.12922250231107077,100.0,65.625,0.0007335261863099651
60,0.12465307861566544,100.0,64.58333333333333,0.0007030796246717255
61,0.11910487214724223,100.0,66.66666666666667,0.0006729320366825784
62,0.11540555705626805,100.0,65.625,0.0006431137784081283
63,0.11103996137777965,100.0,65.625,0.0006136548743068713
64,0.11026523758967717,100.0,66.66666666666667,0.0005845849869981136
65,0.10698588689168294,100.0,66.66666666666667,0.0005559333873942258
66,0.10702233761548996,100.0,65.625,0.0005277289252273174
67,0.10733721653620402,100.0,64.58333333333333,0.0005000000000000002
68,0.10432574649651845,100.0,64.58333333333333,0.00047277453238949753
69,0.10422612229983012,100.0,62.5,0.00044607993613388975
70,0.10525252670049667,100.0,64.58333333333333,0.00041994309042880197
71,0.098262553413709,100.0,64.58333333333333,0.00039439031286233353
72,0.09735939527551334,100.0,65.625,0.0003694473329154778
73,0.09550679723421733,100.0,65.625,0.000345139266054715
74,0.0939376304546992,100.0,65.625,0.00032149058844286796
75,0.09292599558830261,100.0,64.58333333333333,0.00029852511229367865
76,0.09205255409081776,100.0,65.625,0.0002762659618949298
77,0.09050687402486801,100.0,65.625,0.00025473555032424534
78,0.09061705569426219,100.0,63.541666666666664,0.0002339555568810221
79,0.0896939126153787,100.0,63.541666666666664,0.0002139469052572127
80,0.08901468912760417,100.0,64.58333333333333,0.00019472974246894138
