epoch,train_loss,train_acc,val_acc,lr
1,1.1712577664384656,70.95588235294117,73.52941176470588,1e-05
2,0.37345495294122133,88.48039215686275,90.19607843137256,0.0019863613034027225
3,0.2914733110981829,91.29901960784314,90.19607843137256,0.0019458172417006346
4,0.28221679522710685,91.78921568627452,90.19607843137256,0.001879473751206489
5,0.27319515584146276,91.78921568627452,90.19607843137256,0.0017891405093963938
6,0.2654506156549734,91.91176470588235,90.19607843137256,0.0016772815716257412
7,0.2601884659014496,92.0343137254902,90.19607843137256,0.001546948158122427
8,0.25502672397038517,92.15686274509804,90.19607843137256,0.0014016954246529696
9,0.24775544276424483,92.40196078431373,89.70588235294117,0.0012454854871407992
10,0.2421749180146292,92.40196078431373,90.19607843137256,0.0010825793454723326
11,0.23910151728812387,92.40196078431373,89.70588235294117,0.0009174206545276678
12,0.2296171683598967,92.76960784313725,90.19607843137256,0.0007545145128592009
13,0.22790095531472973,93.25980392156863,89.70588235294117,0.0005983045753470308
14,0.2226862748171769,92.76960784313725,89.2156862745098,0.0004530518418775733
15,0.2214645058208821,92.76960784313725,89.2156862745098,0.00032271842837425913
16,0.21848699158313228,93.13725490196079,89.2156862745098,0.00021085949060360655
17,0.2162634625154383,93.25980392156863,89.70588235294117,0.00012052624879351104
18,0.21379249206945009,93.13725490196079,89.70588235294117,5.418275829936536e-05
19,0.21318786415983648,93.25980392156863,89.70588235294117,1.3638696597277678e-05
20,0.21287274535964518,93.25980392156863,89.70588235294117,0.0
