epoch,train_loss,train_acc,val_acc,lr
1,2.108933234701351,42.857142857142854,44.89795918367347,1e-05
2,1.2194659174705038,52.04081632653061,61.224489795918366,0.0019863613034027225
3,0.9311366957061145,60.204081632653065,62.244897959183675,0.0019458172417006346
4,0.834716680098553,63.265306122448976,62.244897959183675,0.001879473751206489
5,0.8024808727965063,65.3061224489796,64.28571428571429,0.0017891405093963938
6,0.7523716420543437,70.40816326530613,63.265306122448976,0.0016772815716257412
7,0.7335158172918825,69.38775510204081,62.244897959183675,0.001546948158122427
8,0.7120301772137078,69.38775510204081,63.265306122448976,0.0014016954246529696
9,0.6959550234736228,73.46938775510205,62.244897959183675,0.0012454854871407992
10,0.6860393602020887,69.38775510204081,62.244897959183675,0.0010825793454723326
11,0.6727078301565987,72.44897959183673,64.28571428571429,0.0009174206545276678
12,0.6587776845815231,74.48979591836735,63.265306122448976,0.0007545145128592009
13,0.6512130036646006,73.46938775510205,62.244897959183675,0.0005983045753470308
14,0.6519262644709373,72.44897959183673,62.244897959183675,0.0004530518418775733
15,0.6400919933708347,73.46938775510205,61.224489795918366,0.00032271842837425913
16,0.6333021533732511,75.51020408163265,62.244897959183675,0.00021085949060360655
17,0.6336378467326261,74.48979591836735,62.244897959183675,0.00012052624879351104
18,0.6295576192894761,75.51020408163265,62.244897959183675,5.418275829936536e-05
19,0.6288438135263871,75.51020408163265,62.244897959183675,1.3638696597277678e-05
20,0.6286263271253936,76.53061224489795,62.244897959183675,0.0
