epoch,train_loss,train_acc,val_acc,lr
1,3.222820810243195,29.41176470588235,29.41176470588235,1e-05
2,3.222031546574013,29.41176470588235,31.372549019607842,0.0019979453927503363
3,3.092665167415843,31.372549019607842,33.333333333333336,0.001991790013823246
4,2.8053571289660884,33.333333333333336,47.05882352941177,0.0019815591569910655
5,2.3647185587415507,45.09803921568628,47.05882352941177,0.0019672948630390296
6,1.9930936121473126,45.09803921568628,54.90196078431372,0.0019490557470106687
7,1.725632852199031,62.745098039215684,62.745098039215684,0.0019269167573460217
8,1.548454677357393,62.745098039215684,62.745098039215684,0.001900968867902419
9,1.4859337035347433,64.70588235294117,66.66666666666667,0.0018713187041233894
10,1.417265679322037,64.70588235294117,68.62745098039215,0.0018380881048918405
11,1.3470531678667255,66.66666666666667,68.62745098039215,0.0018014136218679566
12,1.2775198665319705,68.62745098039215,66.66666666666667,0.0017614459583691344
13,1.2184630375282437,68.62745098039215,66.66666666666667,0.0017183493500977276
14,1.1477286207909678,70.58823529411765,68.62745098039215,0.0016723008902613168
15,1.1016476341322357,70.58823529411765,68.62745098039215,0.0016234898018587336
16,1.0505261082275241,74.50980392156863,68.62745098039215,0.0015721166601221697
17,1.0067777154492397,74.50980392156863,70.58823529411765,0.0015183925683105253
18,0.9687324949339324,74.50980392156863,68.62745098039215,0.0014625382902408355
19,0.9270488888609643,74.50980392156863,68.62745098039215,0.0014047833431223937
20,0.8955105145772299,76.47058823529412,66.66666666666667,0.0013453650544213076
21,0.8607260853636498,76.47058823529412,66.66666666666667,0.0012845275866310323
22,0.8363619265603084,76.47058823529412,68.62745098039215,0.0012225209339563144
23,0.8020364805763843,74.50980392156863,68.62745098039215,0.0011595998950333793
24,0.786194784968507,78.43137254901961,68.62745098039215,0.0010960230259076818
25,0.7636284606129515,80.3921568627451,68.62745098039215,0.0010320515775716554
26,0.7413505163847232,80.3921568627451,68.62745098039215,0.0009679484224283449
27,0.7260075001155629,78.43137254901961,68.62745098039215,0.0009039769740923182
28,0.712214447704016,80.3921568627451,68.62745098039215,0.000840400104966621
29,0.6936276052512375,80.3921568627451,70.58823529411765,0.0007774790660436857
30,0.680590993049098,84.31372549019608,70.58823529411765,0.0007154724133689676
31,0.6654827933685452,84.31372549019608,70.58823529411765,0.0006546349455786926
32,0.6521359717144686,82.3529411764706,70.58823529411765,0.0005952166568776062
33,0.6415477482711568,82.3529411764706,70.58823529411765,0.000537461709759165
34,0.629657667057187,82.3529411764706,70.58823529411765,0.00048160743168947496
35,0.6214767589288599,84.31372549019608,70.58823529411765,0.0004278833398778306
36,0.6131371493433037,84.31372549019608,70.58823529411765,0.0003765101981412665
37,0.606049959566079,84.31372549019608,70.58823529411765,0.00032769910973868313
38,0.5992516080538431,84.31372549019608,70.58823529411765,0.0002816506499022725
39,0.5945969399283914,86.27450980392157,70.58823529411765,0.0002385540416308656
40,0.5910319089889526,86.27450980392157,70.58823529411765,0.0001985863781320435
41,0.585518523758533,86.27450980392157,70.58823529411765,0.0001619118951081594
42,0.584101536694695,86.27450980392157,70.58823529411765,0.0001286812958766106
43,0.5812793566900141,86.27450980392157,70.58823529411765,9.903113209758097e-05
44,0.5785069582509059,86.27450980392157,70.58823529411765,7.308324265397836e-05
45,0.5773049931900174,86.27450980392157,70.58823529411765,5.094425298933136e-05
46,0.5773356217964023,86.27450980392157,70.58823529411765,3.270513696097055e-05
47,0.5768724715008455,86.27450980392157,70.58823529411765,1.844084300893456e-05
48,0.5755733485315361,86.27450980392157,70.58823529411765,8.209986176753947e-06
49,0.5746985072014379,86.27450980392157,70.58823529411765,2.054607249663665e-06
50,0.574534065583173,86.27450980392157,70.58823529411765,0.0
