epoch,train_loss,train_acc,val_acc,lr
1,1.0160297822952271,74.75,75.5,1e-05
2,0.2825691443681717,91.75,94.5,0.001999875389517657
3,0.11479449912905693,96.0,96.5,0.001999501589126174
4,0.08453834965825081,97.375,97.5,0.0019988786919844436
5,0.07376195028424264,97.5,96.5,0.0019980068533314937
6,0.062270309180021285,97.75,97.0,0.0019968862904477932
7,0.055040427595376966,97.875,98.0,0.001995517282601106
8,0.049175563007593154,98.125,94.5,0.001993900170976888
9,0.05761321872472763,97.875,97.5,0.0019920353585932576
10,0.04315695986151695,98.375,96.0,0.0019899233102005573
11,0.04015586227178573,98.5,96.5,0.001987564552165524
12,0.036761188209056855,98.75,96.5,0.001984959672340111
13,0.033656724095344544,99.0,96.0,0.0019821093199149805
14,0.031650898456573484,99.0,96.0,0.0019790142052577148
15,0.028953534811735154,99.25,96.0,0.0019756750997357735
16,0.028478649258613587,99.0,95.5,0.001972092835524257
17,0.027683909088373183,99.125,96.0,0.0019682683053985073
18,0.025988886058330538,99.0,96.0,0.001964202462511612
19,0.024587415158748627,99.25,95.5,0.0019598963201568572
20,0.022478470504283907,99.375,96.0,0.001955350951515195
21,0.021910796612501143,99.25,96.0,0.001950567489387783
22,0.02402894735336304,99.25,96.5,0.001945547125913667
23,0.01974282294511795,99.375,96.0,0.0019402911122726756
24,0.017435084730386734,99.5,96.5,0.0019348007583735983
25,0.0173233762383461,99.25,96.0,0.0019290774325277304
26,0.01646313652396202,99.5,97.5,0.001923122561107861
27,0.01577622190117836,99.625,96.0,0.0019169376281927889
28,0.018378328531980515,99.375,95.5,0.0019105241751974623
29,0.015137194246053696,99.5,97.5,0.0019038838004888238
30,0.014508215934038162,99.75,96.5,0.0018970181589874635
31,0.015863899141550064,99.5,97.0,0.0018899289617551802
32,0.017834294140338897,99.5,96.5,0.001882617975568547
33,0.012783021181821824,99.75,96.0,0.001875087022478594
34,0.010873165130615235,99.875,96.0,0.0018673379793567146
35,0.012248078286647797,99.625,97.0,0.001859372777426912
36,0.011093798577785492,99.75,97.5,0.0018511934017844947
37,0.009281664937734604,99.75,97.0,0.0018428018909013506
38,0.010359923839569091,99.75,96.5,0.0018342003361179176
39,0.012252729833126069,99.75,97.0,0.0018253908811219765
40,0.009151517301797868,99.875,97.0,0.0018163757214143992
41,0.008352548629045487,99.75,96.5,0.0018071571037619853
42,0.00757951483130455,99.875,98.0,0.0017977373256375193
43,0.006937840133905411,99.875,97.0,0.0017881187346471923
44,0.008505587875843048,99.75,97.5,0.0017783037279455298
45,0.007045906335115433,99.75,97.5,0.0017682947516379705
46,0.007134346812963485,99.875,96.5,0.0017580943001712455
47,0.006081685721874237,99.875,98.0,0.0017477049157117092
48,0.006046684384346008,100.0,97.0,0.001737129187511779
49,0.005761342495679856,99.875,98.0,0.0017263697512646394
50,0.007346650213003158,99.875,98.0,0.0017154292884473713
51,0.007157198488712311,99.875,98.0,0.0017043105256526723
52,0.005251150727272034,99.875,98.5,0.0016930162339093319
53,0.005173979550600052,99.875,98.0,0.0016815492279916339
54,0.005275020748376847,99.875,98.0,0.0016699123657178553
55,0.005329589396715164,99.875,98.0,0.0016581085472380378
56,0.0054873967170715335,99.875,97.5,0.0016461407143112097
57,0.003926332145929337,99.875,98.5,0.0016340118495722386
58,0.005564844459295273,99.875,97.0,0.0016217249757884953
59,0.005410214960575104,99.875,97.5,0.0016092831551065168
60,0.004011441469192505,99.875,99.0,0.001596689488288856
61,0.0034601297974586488,100.0,98.5,0.0015839471139413065
62,0.003680475652217865,100.0,97.5,0.001571059207730695
63,0.003503892570734024,100.0,98.0,0.0015580289815934401
64,0.0037251527607440947,100.0,98.0,0.0015448596829350705
65,0.0030328775942325592,100.0,98.5,0.0015315545938209014
66,0.0037214678525924684,99.875,98.0,0.0015181170301580775
67,0.0032320676743984224,100.0,98.5,0.0015045503408691774
68,0.0031183737516403197,100.0,98.5,0.0014908579070575937
69,0.0028752575814723967,100.0,99.0,0.0014770431411648896
70,0.002666473835706711,100.0,98.0,0.0014631094861203477
71,0.002415321469306946,100.0,98.5,0.0014490604144829203
72,0.0025675405561923982,100.0,98.0,0.0014348994275757932
73,0.00269447922706604,100.0,98.0,0.0014206300546137842
74,0.0023115304112434386,100.0,99.0,0.0014062558518237892
75,0.002265578955411911,100.0,98.5,0.001391780401558493
76,0.0023393476009368895,100.0,99.0,0.0013772073114035762
77,0.0022226354479789735,100.0,98.5,0.0013625402132786246
78,0.0021909311413764953,100.0,98.0,0.0013477827625319825
79,0.0019600465893745422,100.0,99.0,0.0013329386370297613
80,0.0020183610916137697,100.0,97.5,0.0013180115362392381
81,0.002091939002275467,100.0,98.5,0.0013030051803068728
82,0.0018494175374507904,100.0,97.5,0.0012879233091311667
83,0.002007619738578796,100.0,98.0,0.0012727696814306033
84,0.0018302598595619202,100.0,98.5,0.001257548073806897
85,0.0018212930858135224,100.0,97.5,0.0012422622798037833
86,0.0018849618732929229,100.0,98.5,0.0012269161089615902
87,0.001763157993555069,100.0,98.5,0.001211513385867819
88,0.0016291293501853943,100.0,98.0,0.0011960579492039782
89,0.0017199155688285828,100.0,98.5,0.0011805536507889021
90,0.0016004890203475952,100.0,98.5,0.0011650043546187995
91,0.0018939390778541566,100.0,98.5,0.001149413935904261
92,0.0017031195759773254,100.0,98.5,0.0011337862801044792
93,0.0017448417842388154,100.0,98.0,0.001118125281958908
94,0.0016272193193435668,100.0,98.0,0.0011024348445166133
95,0.001514018625020981,100.0,98.5,0.0010867188781635512
96,0.001579386740922928,100.0,98.5,0.001070981299648016
97,0.00151105597615242,100.0,98.5,0.0010552260311045081
98,0.0015220318734645844,100.0,98.0,0.0010394569990762527
99,0.0015141111612319946,100.0,98.0,0.001023678133536624
100,0.0015116581320762635,100.0,97.5,0.0010078933669097135
101,0.001558997929096222,100.0,98.5,0.000992106633090287
102,0.0014132659137248993,100.0,98.5,0.0009763218664633762
103,0.0014448249340057373,100.0,98.5,0.0009605430009237473
104,0.0017834898829460143,100.0,97.5,0.0009447739688954919
105,0.0014473952353000641,100.0,98.5,0.000929018700351984
106,0.0015019039809703828,100.0,98.5,0.0009132811218364494
107,0.0013668859004974366,100.0,98.5,0.0008975651554833869
108,0.0013265858590602874,100.0,98.5,0.0008818747180410921
109,0.0013107480108737945,100.0,98.5,0.000866213719895521
110,0.0013020050525665283,100.0,98.5,0.000850586064095739
111,0.0013073883950710297,100.0,98.5,0.0008349956453812009
112,0.0013273096084594727,100.0,98.5,0.000819446349211098
113,0.0013580167293548585,100.0,98.5,0.000803942050796022
114,0.0013354456424713136,100.0,98.5,0.000788486614132181
115,0.0012659284472465516,100.0,98.5,0.0007730838910384097
116,0.001239199787378311,100.0,98.5,0.000757737720196217
117,0.001277080774307251,100.0,98.5,0.0007424519261931035
118,0.0013553035259246827,100.0,98.5,0.0007272303185693969
119,0.0015892283618450164,100.0,97.5,0.0007120766908688337
120,0.0014294397830963135,100.0,98.0,0.0006969948196931272
121,0.0012949486076831817,100.0,98.5,0.0006819884637607618
122,0.0012404686212539673,100.0,98.0,0.0006670613629702391
123,0.001200583577156067,100.0,98.5,0.0006522172374680177
124,0.0011783365905284882,100.0,97.5,0.0006374597867213756
125,0.0012028193473815917,100.0,98.0,0.0006227926885964239
126,0.0012018546462059022,100.0,98.5,0.0006082195984415069
127,0.001212712824344635,100.0,98.5,0.0005937441481762111
