epoch,train_loss,train_acc,val_acc,lr
1,1.0354736518859864,74.5,76.0,1e-05
2,0.6073471164703369,84.0,90.0,0.001999496542383185
3,0.2723385691642761,91.5,91.5,0.0019979866764718844
4,0.15749610900878908,95.5,96.0,0.0019954719225730847
5,0.11661954522132874,97.0,95.0,0.0019919548128307955
6,0.08972182631492615,96.5,95.5,0.0019874388886763944
7,0.07617764353752136,97.0,96.0,0.0019819286972627068
8,0.06703300416469574,96.5,96.0,0.001975429786885407
9,0.05878074705600739,97.0,96.5,0.0019679487013963565
10,0.05334322690963745,98.0,95.5,0.0019594929736144974
11,0.04804826200008392,98.0,96.5,0.0019500711177409453
12,0.043784932494163514,98.0,96.0,0.0019396926207859084
13,0.04043182075023651,98.5,95.0,0.0019283679330160727
14,0.04020752012729645,98.5,95.0,0.0019161084574320696
15,0.035787166357040406,99.0,95.5,0.0019029265382866215
16,0.030128767490386964,99.0,95.5,0.0018888354486549235
17,0.0290641188621521,99.5,95.0,0.001873849377069785
18,0.02781510591506958,99.0,96.5,0.0018579834132349772
19,0.02525523066520691,99.5,95.5,0.0018412535328311812
20,0.021751380562782287,100.0,96.5,0.0018236765814298329
21,0.022167571783065797,99.5,96.5,0.0018052702575310586
22,0.020784282088279725,100.0,96.0,0.0017860530947427875
23,0.018475825190544127,99.5,96.0,0.001766044443118978
24,0.015471146106719971,99.5,96.0,0.0017452644496757548
25,0.015619761943817138,99.5,96.0,0.00172373403810507
26,0.012608091235160828,100.0,95.5,0.0017014748877063213
27,0.013540531396865845,99.5,96.0,0.0016785094115571322
28,0.014623014926910401,100.0,95.0,0.0016548607339452852
29,0.010590587854385375,100.0,95.5,0.0016305526670845226
30,0.011200836896896361,100.0,95.5,0.0016056096871376667
31,0.010101015567779542,100.0,95.5,0.0015800569095711983
32,0.009523274302482605,100.0,95.0,0.0015539200638661104
33,0.008243261575698853,100.0,95.5,0.0015272254676105025
34,0.007827717065811157,100.0,96.5,0.0015
35,0.010054771304130555,100.0,96.0,0.0014722710747726829
36,0.006968892216682434,100.0,95.0,0.0014440666126057742
37,0.006502289772033692,100.0,95.5,0.0014154150130018866
38,0.0069322288036346436,100.0,95.5,0.0013863451256931286
39,0.006418853402137757,100.0,96.5,0.0013568862215918719
40,0.006255101561546326,100.0,96.0,0.0013270679633174218
41,0.005370592474937439,100.0,96.5,0.001296920375328275
42,0.005205378532409668,100.0,95.5,0.0012664738136900348
