epoch,train_loss,train_acc,val_acc,lr
1,1.1661102294921875,55.0,40.0,1e-05
2,0.9727533340454102,60.0,60.0,0.0019863613034027225
3,0.7385550975799561,72.5,75.0,0.0019458172417006346
4,0.5881693363189697,85.0,80.0,0.001879473751206489
5,0.45601582527160645,92.5,75.0,0.0017891405093963938
6,0.38679018020629885,90.0,85.0,0.0016772815716257412
7,0.3320415377616882,90.0,80.0,0.001546948158122427
8,0.3037401258945465,92.5,80.0,0.0014016954246529696
9,0.25426416993141177,92.5,80.0,0.0012454854871407992
10,0.2220814645290375,90.0,80.0,0.0010825793454723326
11,0.1916385620832443,92.5,80.0,0.0009174206545276678
12,0.19295355379581453,90.0,80.0,0.0007545145128592009
13,0.16914545893669128,92.5,80.0,0.0005983045753470308
14,0.15156713426113128,92.5,80.0,0.0004530518418775733
15,0.14773369133472442,92.5,80.0,0.00032271842837425913
16,0.14423357844352722,95.0,80.0,0.00021085949060360655
17,0.13609981238842012,95.0,80.0,0.00012052624879351104
18,0.13195540606975556,92.5,80.0,5.418275829936536e-05
19,0.1324337601661682,92.5,80.0,1.3638696597277678e-05
20,0.13239046633243562,95.0,80.0,0.0
