epoch,train_loss,train_acc,val_acc,lr
1,4.78053955078125,8.5,8.5,1e-05
2,2.775994839668274,22.0,25.0,0.0019863613034027225
3,2.2805604100227357,27.0,29.0,0.0019458172417006346
4,2.1831798893213272,29.5,24.0,0.001879473751206489
5,2.1341433161497116,29.0,26.5,0.0017891405093963938
6,2.0905837953090667,33.5,28.0,0.0016772815716257412
7,2.0555180382728575,32.5,29.5,0.001546948158122427
8,2.015820094347,35.5,28.5,0.0014016954246529696
9,1.9946429014205933,38.5,29.0,0.0012454854871407992
10,1.9658045363426209,37.5,29.5,0.0010825793454723326
11,1.9476573079824449,39.0,29.0,0.0009174206545276678
12,1.9126214730739592,38.0,28.5,0.0007545145128592009
13,1.9113437604904175,39.5,29.0,0.0005983045753470308
14,1.8918082386255264,37.5,29.5,0.0004530518418775733
15,1.8850447344779968,40.0,29.0,0.00032271842837425913
16,1.8678674137592315,41.0,29.0,0.00021085949060360655
17,1.8531663525104523,40.5,30.0,0.00012052624879351104
18,1.8499923312664033,41.0,29.0,5.418275829936536e-05
19,1.846878166794777,40.5,29.0,1.3638696597277678e-05
20,1.8469108945131303,40.5,29.0,0.0
