epoch,train_loss,train_acc,val_acc,lr
1,4.683969116210937,9.0,9.5,1e-05
2,2.5838892057538034,24.75,28.5,0.0019863613034027225
3,2.244568384587765,29.0,28.5,0.0019458172417006346
4,2.1698688289523123,30.25,29.5,0.001879473751206489
5,2.14792876213789,33.0,28.5,0.0017891405093963938
6,2.1325291460752487,33.5,31.0,0.0016772815716257412
7,2.0809405779838563,33.5,28.5,0.001546948158122427
8,2.0689540579915047,36.25,30.5,0.0014016954246529696
9,2.044592958688736,37.25,30.5,0.0012454854871407992
10,2.003438591361046,36.25,32.0,0.0010825793454723326
11,1.9817857196927071,36.5,31.0,0.0009174206545276678
12,1.9828289386630058,36.25,32.0,0.0007545145128592009
13,1.9661680936813355,36.25,31.0,0.0005983045753470308
14,1.93910601913929,38.0,31.5,0.0004530518418775733
15,1.909742243885994,39.0,30.0,0.00032271842837425913
16,1.9151189562678337,38.75,30.0,0.00021085949060360655
17,1.9048626655340195,40.25,30.0,0.00012052624879351104
18,1.890768402814865,40.0,29.5,5.418275829936536e-05
19,1.8827595961093904,40.0,29.5,1.3638696597277678e-05
20,1.8812344822287559,40.75,29.5,0.0
