epoch,train_loss,train_acc,val_acc,lr
1,1.999612691603145,39.923469387755105,45.91836734693877,1e-05
2,0.9960012977220574,60.96938775510204,64.54081632653062,0.0019863613034027225
3,0.8806170731478807,64.03061224489795,67.60204081632654,0.0019458172417006346
4,0.8475409156205703,67.34693877551021,67.85714285714286,0.001879473751206489
5,0.8067760329161372,69.38775510204081,69.89795918367346,0.0017891405093963938
6,0.7741587277577848,71.42857142857143,69.89795918367346,0.0016772815716257412
7,0.7618634147303445,71.5561224489796,69.38775510204081,0.001546948158122427
8,0.7400595951749354,72.1938775510204,71.42857142857143,0.0014016954246529696
9,0.7303378204910123,72.06632653061224,71.42857142857143,0.0012454854871407992
10,0.7153865214513273,73.85204081632654,71.68367346938776,0.0010825793454723326
11,0.7007211633786863,74.61734693877551,69.64285714285714,0.0009174206545276678
12,0.6903546464686491,75.0,72.70408163265306,0.0007545145128592009
13,0.6760476663404581,75.25510204081633,72.44897959183673,0.0005983045753470308
14,0.6731866330516582,76.14795918367346,72.70408163265306,0.0004530518418775733
15,0.6616914316403623,76.14795918367346,71.93877551020408,0.00032271842837425913
16,0.6601758903386642,77.29591836734694,71.93877551020408,0.00021085949060360655
17,0.6540609023400715,77.16836734693878,71.68367346938776,0.00012052624879351104
18,0.6501801242025531,76.91326530612245,72.1938775510204,5.418275829936536e-05
19,0.6486285369919271,77.4234693877551,72.1938775510204,1.3638696597277678e-05
20,0.647503317922962,77.16836734693878,72.1938775510204,0.0
