epoch,train_loss,train_acc,val_acc,lr
1,4.836479785395603,27.45098039215686,25.49019607843137,1e-05
2,4.053337171965954,31.372549019607842,41.1764705882353,0.0019863613034027225
3,2.710471845140644,43.13725490196079,50.98039215686274,0.0019458172417006346
4,2.1474699787065092,50.98039215686274,58.8235294117647,0.001879473751206489
5,1.8754941902908624,54.90196078431372,56.86274509803921,0.0017891405093963938
6,1.6662256764430625,56.86274509803921,60.78431372549019,0.0016772815716257412
7,1.5786984808304731,60.78431372549019,62.745098039215684,0.001546948158122427
8,1.5431775719511742,58.8235294117647,64.70588235294117,0.0014016954246529696
9,1.4717067737205356,60.78431372549019,64.70588235294117,0.0012454854871407992
10,1.4044925558800792,62.745098039215684,64.70588235294117,0.0010825793454723326
11,1.3220001108506148,66.66666666666667,64.70588235294117,0.0009174206545276678
12,1.287611447128595,68.62745098039215,64.70588235294117,0.0007545145128592009
13,1.2487324546365177,68.62745098039215,70.58823529411765,0.0005983045753470308
14,1.2098534901936848,68.62745098039215,70.58823529411765,0.0004530518418775733
15,1.1956274369183708,70.58823529411765,70.58823529411765,0.00032271842837425913
16,1.1663812001546223,70.58823529411765,70.58823529411765,0.00021085949060360655
17,1.155497625762341,70.58823529411765,70.58823529411765,0.00012052624879351104
18,1.1458424493378283,70.58823529411765,70.58823529411765,5.418275829936536e-05
19,1.1415892395318723,70.58823529411765,70.58823529411765,1.3638696597277678e-05
20,1.1403000869002997,70.58823529411765,70.58823529411765,0.0
