exp_key,dataset,num_shots,seed,csc,class_token_position,n_ctx,final_acc,best_acc,best_val_acc,weights_path,context_type,variant
stanford_cars_shots8_cscTrue_posend_seed1,stanford_cars,8,1,True,end,16,74.30667827384654,74.30667827384654,76.14678899082568,/scratch/HS400/coop_results/output/weights/stanford_cars_shots8_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
stanford_cars_shots8_cscTrue_posmiddle_seed1,stanford_cars,8,1,True,middle,16,74.6175848775028,74.6175848775028,75.41284403669725,/scratch/HS400/coop_results/output/weights/stanford_cars_shots8_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
stanford_cars_shots16_cscFalse_posend_seed1,stanford_cars,16,1,False,end,16,80.42532023380177,80.42532023380177,82.93577981651376,/scratch/HS400/coop_results/output/weights/stanford_cars_shots16_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
stanford_cars_shots16_cscFalse_posmiddle_seed1,stanford_cars,16,1,False,middle,16,79.72888944161174,79.72888944161174,81.65137614678899,/scratch/HS400/coop_results/output/weights/stanford_cars_shots16_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
stanford_cars_shots16_cscTrue_posend_seed1,stanford_cars,16,1,True,end,16,79.36823778137048,79.36823778137048,82.50764525993884,/scratch/HS400/coop_results/output/weights/stanford_cars_shots16_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
stanford_cars_shots16_cscTrue_posmiddle_seed1,stanford_cars,16,1,True,middle,16,79.65427185673424,79.65427185673424,81.34556574923548,/scratch/HS400/coop_results/output/weights/stanford_cars_shots16_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
ucf101_shots1_cscFalse_posend_seed1,ucf101,1,1,False,end,16,72.48215701823949,72.48215701823949,74.44678609062171,/scratch/HS400/coop_results/output/weights/ucf101_shots1_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
ucf101_shots1_cscFalse_posmiddle_seed1,ucf101,1,1,False,middle,16,71.39836108908274,71.39836108908274,72.6554267650158,/scratch/HS400/coop_results/output/weights/ucf101_shots1_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
ucf101_shots1_cscTrue_posend_seed1,ucf101,1,1,True,end,16,56.674596880782445,56.674596880782445,59.22023182297155,/scratch/HS400/coop_results/output/weights/ucf101_shots1_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
ucf101_shots1_cscTrue_posmiddle_seed1,ucf101,1,1,True,middle,16,56.93893735130848,56.93893735130848,58.74604847207587,/scratch/HS400/coop_results/output/weights/ucf101_shots1_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
ucf101_shots4_cscFalse_posend_seed1,ucf101,4,1,False,end,16,75.60137457044674,75.60137457044674,78.60906217070601,/scratch/HS400/coop_results/output/weights/ucf101_shots4_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
ucf101_shots4_cscFalse_posmiddle_seed1,ucf101,4,1,False,middle,16,75.91858313507798,75.91858313507798,78.66174920969442,/scratch/HS400/coop_results/output/weights/ucf101_shots4_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
ucf101_shots4_cscTrue_posend_seed1,ucf101,4,1,True,end,16,72.48215701823949,72.48215701823949,76.08008429926238,/scratch/HS400/coop_results/output/weights/ucf101_shots4_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
ucf101_shots4_cscTrue_posmiddle_seed1,ucf101,4,1,True,middle,16,69.70658207771609,69.70658207771609,74.9736564805058,/scratch/HS400/coop_results/output/weights/ucf101_shots4_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
ucf101_shots8_cscFalse_posend_seed1,ucf101,8,1,False,end,16,78.90563045202221,78.90563045202221,83.14014752370917,/scratch/HS400/coop_results/output/weights/ucf101_shots8_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
ucf101_shots8_cscFalse_posmiddle_seed1,ucf101,8,1,False,middle,16,78.90563045202221,78.90563045202221,83.45626975763962,/scratch/HS400/coop_results/output/weights/ucf101_shots8_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
ucf101_shots8_cscTrue_posend_seed1,ucf101,8,1,True,end,16,75.01982553528946,75.01982553528946,81.61222339304531,/scratch/HS400/coop_results/output/weights/ucf101_shots8_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
ucf101_shots8_cscTrue_posmiddle_seed1,ucf101,8,1,True,middle,16,75.20486386465768,75.20486386465768,82.45521601685985,/scratch/HS400/coop_results/output/weights/ucf101_shots8_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
ucf101_shots16_cscFalse_posend_seed1,ucf101,16,1,False,end,16,81.91911181601903,81.91911181601903,87.14436248682824,/scratch/HS400/coop_results/output/weights/ucf101_shots16_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
ucf101_shots16_cscFalse_posmiddle_seed1,ucf101,16,1,False,middle,16,81.68120539254559,81.68120539254559,87.72391991570073,/scratch/HS400/coop_results/output/weights/ucf101_shots16_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
ucf101_shots16_cscTrue_posend_seed1,ucf101,16,1,True,end,16,80.51810732223103,80.51810732223103,88.25079030558483,/scratch/HS400/coop_results/output/weights/ucf101_shots16_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
ucf101_shots16_cscTrue_posmiddle_seed1,ucf101,16,1,True,middle,16,80.59740946338884,80.59740946338884,88.04004214963119,/scratch/HS400/coop_results/output/weights/ucf101_shots16_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
food101_shots1_cscFalse_posend_seed1,food101,1,1,False,end,16,85.98679867986799,85.98679867986799,85.81683168316832,/scratch/HS400/coop_results/output/weights/food101_shots1_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
food101_shots1_cscFalse_posmiddle_seed1,food101,1,1,False,middle,16,85.60726072607261,85.60726072607261,85.11881188118812,/scratch/HS400/coop_results/output/weights/food101_shots1_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
food101_shots1_cscTrue_posend_seed1,food101,1,1,True,end,16,67.45874587458746,67.45874587458746,67.67326732673267,/scratch/HS400/coop_results/output/weights/food101_shots1_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
food101_shots1_cscTrue_posmiddle_seed1,food101,1,1,True,middle,16,64.6996699669967,64.6996699669967,65.06930693069307,/scratch/HS400/coop_results/output/weights/food101_shots1_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
food101_shots4_cscFalse_posend_seed1,food101,4,1,False,end,16,86.6897689768977,86.6897689768977,86.7128712871287,/scratch/HS400/coop_results/output/weights/food101_shots4_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
food101_shots4_cscFalse_posmiddle_seed1,food101,4,1,False,middle,16,86.52805280528052,86.52805280528052,86.11881188118812,/scratch/HS400/coop_results/output/weights/food101_shots4_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
food101_shots4_cscTrue_posend_seed1,food101,4,1,True,end,16,79.98349834983499,79.98349834983499,80.26237623762377,/scratch/HS400/coop_results/output/weights/food101_shots4_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
food101_shots4_cscTrue_posmiddle_seed1,food101,4,1,True,middle,16,79.2871287128713,79.2871287128713,79.52970297029702,/scratch/HS400/coop_results/output/weights/food101_shots4_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
food101_shots8_cscFalse_posend_seed1,food101,8,1,False,end,16,86.81188118811882,86.81188118811882,86.9950495049505,/scratch/HS400/coop_results/output/weights/food101_shots8_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
food101_shots8_cscFalse_posmiddle_seed1,food101,8,1,False,middle,16,86.61386138613861,86.61386138613861,86.76732673267327,/scratch/HS400/coop_results/output/weights/food101_shots8_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
food101_shots8_cscTrue_posend_seed1,food101,8,1,True,end,16,82.12871287128714,82.12871287128714,82.60396039603961,/scratch/HS400/coop_results/output/weights/food101_shots8_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
food101_shots8_cscTrue_posmiddle_seed1,food101,8,1,True,middle,16,81.85148514851485,81.85148514851485,82.1930693069307,/scratch/HS400/coop_results/output/weights/food101_shots8_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
food101_shots16_cscFalse_posend_seed1,food101,16,1,False,end,16,87.17821782178218,87.17821782178218,87.01980198019803,/scratch/HS400/coop_results/output/weights/food101_shots16_cscFalse_posend_seed1_weights.pt,Unified,Unified_end
food101_shots16_cscFalse_posmiddle_seed1,food101,16,1,False,middle,16,87.17491749174917,87.17491749174917,87.03465346534654,/scratch/HS400/coop_results/output/weights/food101_shots16_cscFalse_posmiddle_seed1_weights.pt,Unified,Unified_middle
food101_shots16_cscTrue_posend_seed1,food101,16,1,True,end,16,83.56105610561056,83.56105610561056,83.55940594059406,/scratch/HS400/coop_results/output/weights/food101_shots16_cscTrue_posend_seed1_weights.pt,CSC,CSC_end
food101_shots16_cscTrue_posmiddle_seed1,food101,16,1,True,middle,16,83.7128712871287,83.7128712871287,83.73267326732673,/scratch/HS400/coop_results/output/weights/food101_shots16_cscTrue_posmiddle_seed1_weights.pt,CSC,CSC_middle
